"event_id","customer_id","session_id","application_id","event_name","event_timestamp","event_date","source_system","device","url_path"
"EV_001390","CUST_0132","SESS_01891","APP_00152","application_started","2024-03-07 00:00:00","2024-03-07","mobile","desktop","/apply/step2"
"EV_001391","CUST_0130","SESS_01402","APP_00024","application_started","2024-12-26 00:00:00","2024-12-26","heap","desktop","/apply/step1"
"EV_001392","CUST_0147","SESS_01804","APP_00252","application_started","2024-09-26 00:00:00","2024-09-26","heap","mobile","/apply/step2"
"EV_001393","CUST_0084","SESS_01365","APP_00060","application_started","2024-05-03 00:00:00","2024-05-03","amplitude","mobile","/apply/step1"
"EV_001394","CUST_0124","SESS_00259","APP_00467","application_started","2024-06-30 00:00:00","2024-06-30","heap","mobile","/apply/step2"
"EV_001395","CUST_0190","SESS_01359","APP_00434","page_view_application","2024-06-30 00:00:00","2024-06-30","web","desktop","/apply/step2"
"EV_001396","CUST_0037","SESS_00085","APP_00367","page_view_application","2024-02-05 00:00:00","2024-02-05","mobile","mobile","/apply/step2"
"EV_001397","CUST_0008","SESS_01546","APP_00066","page_view_application","2024-07-30 00:00:00","2024-07-30","web","desktop","/apply/step1"
"EV_001398","CUST_0017","SESS_01825","APP_00398","application_started","2024-05-13 00:00:00","2024-05-13","amplitude","desktop","/apply"
"EV_001399","CUST_0089","SESS_01838","APP_00053","application_submitted","2024-12-18 00:00:00","2024-12-18","amplitude","mobile","/apply"
"EV_001400","CUST_0173","SESS_01595","APP_00416","application_started","2024-06-26 00:00:00","2024-06-26","amplitude","mobile","/apply/step1"
"EV_001401","CUST_0088","SESS_00308","APP_00106","page_view_application","2024-06-14 00:00:00","2024-06-14","mobile","mobile","/apply"
"EV_001402","CUST_0188","SESS_00262","APP_00096","application_submitted","2024-12-02 00:00:00","2024-12-02","heap","mobile","/apply/step2"
"EV_001403","CUST_0058","SESS_01922","APP_00476","application_submitted","2024-11-24 00:00:00","2024-11-24","web","desktop","/apply/step1"
"EV_001404","CUST_0190","SESS_00797","APP_00176","application_submitted","2024-11-22 00:00:00","2024-11-22","heap","desktop","/apply/step1"
"EV_001405","CUST_0175","SESS_00631","APP_00039","application_started","2024-02-15 00:00:00","2024-02-15","amplitude","desktop","/apply"
"EV_001406","CUST_0185","SESS_00680","APP_00168","application_submitted","2024-06-04 00:00:00","2024-06-04","heap","desktop","/apply"
"EV_001407","CUST_0108","SESS_00865","APP_00042","page_view_application","2024-08-23 00:00:00","2024-08-23","mobile","mobile","/apply/step2"
"EV_001408","CUST_0037","SESS_01725","APP_00367","page_view_application","2024-11-11 00:00:00","2024-11-11","amplitude","desktop","/apply/step1"
"EV_001409","CUST_0071","SESS_01476","APP_00104","page_view_application","2024-02-29 00:00:00","2024-02-29","heap","mobile","/apply"
"EV_001410","CUST_0187","SESS_01275","APP_00333","application_started","2024-01-05 00:00:00","2024-01-05","web","mobile","/apply/step1"
"EV_001411","CUST_0186","SESS_00324","APP_00204","page_view_application","2024-06-29 00:00:00","2024-06-29","amplitude","desktop","/apply/step2"
"EV_001412","CUST_0021","SESS_00925","APP_00008","application_started","2024-05-24 00:00:00","2024-05-24","amplitude","desktop","/apply/step2"
"EV_001413","CUST_0052","SESS_01253","APP_00463","application_started","2024-11-10 00:00:00","2024-11-10","mobile","desktop","/apply/step2"
"EV_001414","CUST_0048","SESS_01726","APP_00282","page_view_application","2024-09-21 00:00:00","2024-09-21","mobile","desktop","/apply/step1"
"EV_001415","CUST_0155","SESS_01852","APP_00396","application_submitted","2024-08-10 00:00:00","2024-08-10","web","desktop","/apply/step1"
"EV_001416","CUST_0055","SESS_01660","APP_00043","page_view_application","2024-10-27 00:00:00","2024-10-27","heap","mobile","/apply/step1"
"EV_001417","CUST_0125","SESS_01620","APP_00435","page_view_application","2024-12-01 00:00:00","2024-12-01","heap","mobile","/apply/step1"
"EV_001418","CUST_0139","SESS_01321","APP_00110","application_submitted","2024-08-24 00:00:00","2024-08-24","amplitude","desktop","/apply/step1"
"EV_001419","CUST_0092","SESS_00727","APP_00475","page_view_application","2024-01-13 00:00:00","2024-01-13","amplitude","desktop","/apply/step2"
"EV_001420","CUST_0113","SESS_01261","APP_00210","application_started","2024-12-04 00:00:00","2024-12-04","heap","desktop","/apply/step2"
"EV_001421","CUST_0069","SESS_00978","APP_00237","application_submitted","2024-09-24 00:00:00","2024-09-24","heap","desktop","/apply/step2"
"EV_001422","CUST_0035","SESS_01649","APP_00356","application_submitted","2024-09-22 00:00:00","2024-09-22","heap","desktop","/apply"
"EV_001423","CUST_0068","SESS_00217","APP_00319","application_submitted","2024-01-16 00:00:00","2024-01-16","amplitude","desktop","/apply/step2"
"EV_001424","CUST_0073","SESS_01857","APP_00049","page_view_application","2024-04-01 00:00:00","2024-04-01","mobile","mobile","/apply/step1"
"EV_001425","CUST_0033","SESS_01270","APP_00115","application_started","2024-09-04 00:00:00","2024-09-04","mobile","mobile","/apply/step2"
"EV_001426","CUST_0171","SESS_00448","APP_00155","page_view_application","2024-01-19 00:00:00","2024-01-19","web","desktop","/apply"
"EV_001427","CUST_0001","SESS_01871","APP_00137","page_view_application","2024-12-25 00:00:00","2024-12-25","heap","desktop","/apply"
"EV_001428","CUST_0062","SESS_00319","APP_00167","page_view_application","2024-04-12 00:00:00","2024-04-12","heap","mobile","/apply"
"EV_001429","CUST_0142","SESS_00994","APP_00321","page_view_application","2024-04-04 00:00:00","2024-04-04","heap","desktop","/apply"
"EV_001430","CUST_0160","SESS_01456","APP_00199","application_submitted","2024-10-09 00:00:00","2024-10-09","web","desktop","/apply"
"EV_001431","CUST_0019","SESS_01428","APP_00474","page_view_application","2024-07-31 00:00:00","2024-07-31","heap","desktop","/apply/step1"
"EV_001432","CUST_0050","SESS_01910","APP_00071","application_started","2024-02-06 00:00:00","2024-02-06","mobile","mobile","/apply/step2"
"EV_001433","CUST_0191","SESS_00037","APP_00500","application_started","2024-03-01 00:00:00","2024-03-01","heap","desktop","/apply/step1"
"EV_001434","CUST_0189","SESS_01600","APP_00007","application_started","2024-10-17 00:00:00","2024-10-17","web","mobile","/apply/step1"
"EV_001435","CUST_0096","SESS_00731","APP_00200","application_submitted","2024-12-27 00:00:00","2024-12-27","amplitude","desktop","/apply"
"EV_001436","CUST_0022","SESS_01366","APP_00336","page_view_application","2024-10-29 00:00:00","2024-10-29","amplitude","desktop","/apply/step2"
"EV_001437","CUST_0175","SESS_01011","APP_00067","application_started","2024-08-31 00:00:00","2024-08-31","mobile","mobile","/apply/step2"
"EV_001438","CUST_0048","SESS_01413","APP_00493","application_started","2024-11-06 00:00:00","2024-11-06","mobile","desktop","/apply/step2"
"EV_001439","CUST_0005","SESS_01058","APP_00138","page_view_application","2024-12-09 00:00:00","2024-12-09","mobile","mobile","/apply"
"EV_001440","CUST_0144","SESS_00039","APP_00242","application_started","2024-12-16 00:00:00","2024-12-16","amplitude","mobile","/apply/step1"
"EV_001441","CUST_0006","SESS_01603","APP_00455","application_submitted","2024-01-06 00:00:00","2024-01-06","heap","desktop","/apply/step2"
"EV_001442","CUST_0184","SESS_00209","APP_00213","page_view_application","2024-11-01 00:00:00","2024-11-01","web","mobile","/apply/step1"
"EV_001443","CUST_0129","SESS_00830","APP_00181","page_view_application","2024-06-13 00:00:00","2024-06-13","web","mobile","/apply/step2"
"EV_001444","CUST_0195","SESS_00856","APP_00254","page_view_application","2024-01-13 00:00:00","2024-01-13","heap","desktop","/apply/step2"
"EV_001445","CUST_0045","SESS_01176","APP_00101","application_submitted","2024-01-25 00:00:00","2024-01-25","amplitude","desktop","/apply/step2"
"EV_001446","CUST_0197","SESS_00899","APP_00351","application_started","2024-08-11 00:00:00","2024-08-11","amplitude","desktop","/apply/step2"
"EV_001447","CUST_0048","SESS_01389","APP_00087","application_started","2024-05-02 00:00:00","2024-05-02","web","mobile","/apply"
"EV_001448","CUST_0121","SESS_01223","APP_00185","application_started","2024-05-08 00:00:00","2024-05-08","mobile","desktop","/apply"
"EV_001449","CUST_0082","SESS_00601","APP_00091","application_submitted","2024-10-31 00:00:00","2024-10-31","mobile","desktop","/apply/step1"
"EV_001450","CUST_0003","SESS_00760","APP_00248","application_submitted","2024-05-01 00:00:00","2024-05-01","web","desktop","/apply"
"EV_001451","CUST_0081","SESS_01859","APP_00214","application_submitted","2024-02-04 00:00:00","2024-02-04","web","desktop","/apply/step2"
"EV_001452","CUST_0017","SESS_01103","APP_00359","application_submitted","2024-03-23 00:00:00","2024-03-23","heap","mobile","/apply/step1"
"EV_001453","CUST_0148","SESS_01501","APP_00249","application_started","2024-11-04 00:00:00","2024-11-04","heap","desktop","/apply/step1"
"EV_001454","CUST_0151","SESS_00434","APP_00126","application_started","2024-06-30 00:00:00","2024-06-30","heap","desktop","/apply/step1"
"EV_001455","CUST_0013","SESS_01821","APP_00411","application_submitted","2024-03-16 00:00:00","2024-03-16","heap","desktop","/apply/step2"
"EV_001456","CUST_0058","SESS_00842","APP_00438","application_submitted","2024-04-13 00:00:00","2024-04-13","heap","desktop","/apply/step2"
"EV_001457","CUST_0093","SESS_00032","APP_00369","page_view_application","2024-08-19 00:00:00","2024-08-19","heap","desktop","/apply/step1"
"EV_001458","CUST_0015","SESS_01111","APP_00004","page_view_application","2024-10-29 00:00:00","2024-10-29","mobile","mobile","/apply"
"EV_001459","CUST_0015","SESS_01575","APP_00088","application_submitted","2024-02-12 00:00:00","2024-02-12","web","desktop","/apply/step2"
"EV_001460","CUST_0096","SESS_00393","APP_00151","page_view_application","2024-04-02 00:00:00","2024-04-02","amplitude","desktop","/apply/step2"
"EV_001461","CUST_0190","SESS_01637","APP_00176","application_submitted","2024-05-23 00:00:00","2024-05-23","heap","mobile","/apply"
"EV_001462","CUST_0101","SESS_01268","APP_00211","page_view_application","2024-09-10 00:00:00","2024-09-10","mobile","desktop","/apply/step1"
"EV_001463","CUST_0066","SESS_01256","APP_00426","page_view_application","2024-03-18 00:00:00","2024-03-18","web","mobile","/apply"
"EV_001464","CUST_0052","SESS_00910","APP_00259","page_view_application","2024-09-19 00:00:00","2024-09-19","web","mobile","/apply/step2"
"EV_001465","CUST_0082","SESS_01604","APP_00091","page_view_application","2024-03-10 00:00:00","2024-03-10","web","mobile","/apply/step1"
"EV_001466","CUST_0052","SESS_00192","APP_00259","page_view_application","2024-05-28 00:00:00","2024-05-28","heap","mobile","/apply/step1"
"EV_001467","CUST_0060","SESS_01940","APP_00412","application_started","2024-10-18 00:00:00","2024-10-18","heap","desktop","/apply"
"EV_001468","CUST_0137","SESS_01564","APP_00191","application_started","2024-08-01 00:00:00","2024-08-01","amplitude","desktop","/apply/step2"
"EV_001469","CUST_0146","SESS_00270","APP_00081","application_submitted","2024-12-25 00:00:00","2024-12-25","heap","mobile","/apply/step2"
"EV_001470","CUST_0036","SESS_01964","APP_00415","application_started","2024-11-05 00:00:00","2024-11-05","web","mobile","/apply/step1"
"EV_001471","CUST_0005","SESS_00738","APP_00138","application_started","2024-05-26 00:00:00","2024-05-26","web","mobile","/apply/step2"
"EV_001472","CUST_0063","SESS_00077","APP_00433","application_started","2024-01-25 00:00:00","2024-01-25","mobile","mobile","/apply/step1"
"EV_001473","CUST_0147","SESS_00735","APP_00470","application_started","2024-11-18 00:00:00","2024-11-18","mobile","mobile","/apply/step1"
"EV_001474","CUST_0192","SESS_00884","APP_00350","application_started","2024-04-18 00:00:00","2024-04-18","amplitude","desktop","/apply/step1"
"EV_001475","CUST_0151","SESS_01191","APP_00126","page_view_application","2024-06-29 00:00:00","2024-06-29","mobile","mobile","/apply/step2"
"EV_001476","CUST_0093","SESS_00284","APP_00369","page_view_application","2024-09-07 00:00:00","2024-09-07","amplitude","desktop","/apply"
"EV_001477","CUST_0170","SESS_01728","APP_00405","page_view_application","2024-07-21 00:00:00","2024-07-21","mobile","mobile","/apply/step1"
"EV_001478","CUST_0035","SESS_01113","APP_00356","page_view_application","2024-10-30 00:00:00","2024-10-30","web","mobile","/apply"
"EV_001479","CUST_0146","SESS_00544","APP_00309","application_started","2024-06-18 00:00:00","2024-06-18","heap","desktop","/apply"
"EV_001480","CUST_0027","SESS_00649","APP_00343","page_view_application","2024-06-23 00:00:00","2024-06-23","heap","mobile","/apply"
"EV_001481","CUST_0068","SESS_01180","APP_00230","application_submitted","2024-12-12 00:00:00","2024-12-12","amplitude","desktop","/apply"
"EV_001482","CUST_0099","SESS_00250","APP_00460","application_submitted","2024-06-18 00:00:00","2024-06-18","heap","desktop","/apply"
"EV_001483","CUST_0021","SESS_00095","APP_00345","application_submitted","2024-01-02 00:00:00","2024-01-02","heap","mobile","/apply/step1"
"EV_001484","CUST_0128","SESS_00017","APP_00310","application_submitted","2024-05-13 00:00:00","2024-05-13","mobile","mobile","/apply/step2"
"EV_001485","CUST_0180","SESS_00117","APP_00441","page_view_application","2024-05-06 00:00:00","2024-05-06","web","desktop","/apply"
"EV_001486","CUST_0002","SESS_00983","APP_00020","application_started","2024-02-15 00:00:00","2024-02-15","heap","desktop","/apply/step2"
"EV_001487","CUST_0093","SESS_00333","APP_00369","page_view_application","2024-07-12 00:00:00","2024-07-12","web","mobile","/apply/step2"
"EV_001488","CUST_0073","SESS_01847","APP_00049","application_submitted","2024-12-27 00:00:00","2024-12-27","mobile","desktop","/apply/step1"
"EV_001489","CUST_0096","SESS_01546","APP_00490","application_submitted","2024-07-27 00:00:00","2024-07-27","mobile","mobile","/apply"
"EV_001490","CUST_0175","SESS_01104","APP_00135","application_submitted","2024-10-22 00:00:00","2024-10-22","heap","mobile","/apply/step2"
"EV_001491","CUST_0058","SESS_00646","APP_00029","application_started","2024-02-27 00:00:00","2024-02-27","heap","mobile","/apply/step2"
"EV_001492","CUST_0021","SESS_01456","APP_00048","application_submitted","2024-03-18 00:00:00","2024-03-18","mobile","desktop","/apply"
"EV_001493","CUST_0183","SESS_01227","APP_00477","page_view_application","2024-07-20 00:00:00","2024-07-20","mobile","mobile","/apply/step1"
"EV_001494","CUST_0178","SESS_00116","APP_00269","page_view_application","2024-10-15 00:00:00","2024-10-15","amplitude","desktop","/apply/step1"
"EV_001495","CUST_0093","SESS_00963","APP_00003","application_submitted","2024-03-02 00:00:00","2024-03-02","amplitude","desktop","/apply"
"EV_001496","CUST_0199","SESS_01244","APP_00258","application_started","2024-09-24 00:00:00","2024-09-24","web","mobile","/apply/step2"
"EV_001497","CUST_0152","SESS_01277","APP_00016","application_submitted","2024-05-05 00:00:00","2024-05-05","mobile","desktop","/apply/step1"
"EV_001498","CUST_0024","SESS_01193","APP_00094","page_view_application","2024-02-18 00:00:00","2024-02-18","web","desktop","/apply/step1"
"EV_001499","CUST_0049","SESS_00847","APP_00358","application_submitted","2024-03-28 00:00:00","2024-03-28","mobile","desktop","/apply/step2"
"EV_001500","CUST_0101","SESS_00316","APP_00134","application_started","2024-11-29 00:00:00","2024-11-29","web","desktop","/apply/step2"
"EV_001501","CUST_0164","SESS_01741","APP_00301","application_submitted","2024-09-17 00:00:00","2024-09-17","amplitude","desktop","/apply/step2"
"EV_001502","CUST_0135","SESS_00810","APP_00327","application_submitted","2024-06-27 00:00:00","2024-06-27","mobile","mobile","/apply/step2"
"EV_001503","CUST_0193","SESS_00372","APP_00133","application_submitted","2024-03-09 00:00:00","2024-03-09","mobile","mobile","/apply"
"EV_001504","CUST_0082","SESS_00760","APP_00312","page_view_application","2024-02-29 00:00:00","2024-02-29","web","desktop","/apply/step2"
